date,uci,trading_volume,trading_value,usd_uzs,log_uci,log_fx,r_uci,r_fx,zero_return_uci,zero_volume_uci,zero_value_uci,post_reform
2017-02-09,1008.4,10989,15575790.0,3294.74,6.9161201953137645,8.100082536387744,0.03471447380443138,0.0,0,0,0,0
2017-02-10,1007.83,3,4660.0,3294.74,6.915554783614519,8.100082536387744,-0.056541169924528845,0.0,0,0,0,0
2017-02-13,1007.83,25219,47331190.0,3294.74,6.915554783614519,8.100082536387744,0.0,0.0,1,0,0,0
2017-02-14,1008.4,271185,262664960.0,3309.35,6.9161201953137645,8.104507074464731,0.056541169924528845,0.44245380769876164,0,0,0,0
2017-02-15,1008.4,109001,13483590.0,3309.35,6.9161201953137645,8.104507074464731,0.0,0.0,1,0,0,0
2017-02-16,1008.4,0,0.0,3309.35,6.9161201953137645,8.104507074464731,0.0,0.0,1,1,1,0
2017-02-17,1008.4,19990,60099900.0,3309.35,6.9161201953137645,8.104507074464731,0.0,0.0,1,0,0,0
2017-02-20,1008.4,0,0.0,3309.35,6.9161201953137645,8.104507074464731,0.0,0.0,1,1,1,0
2017-02-21,1008.4,6536,6690630.0,3356.87,6.9161201953137645,8.11876427117807,0.0,1.4257196713339582,1,0,0,0
2017-02-22,1008.4,4920,5943915.0,3356.87,6.9161201953137645,8.11876427117807,0.0,0.0,1,0,0,0
2017-02-23,1014.99,5136,34668594.0,3356.87,6.922634039210606,8.11876427117807,0.6513843896841287,0.0,0,0,0,0
2017-02-24,1014.99,12542625,3328242538.0,3356.87,6.922634039210606,8.11876427117807,0.0,0.0,1,0,0,0
2017-02-27,1014.99,12113,12234130.0,3356.87,6.922634039210606,8.11876427117807,0.0,0.0,1,0,0,0
2017-02-28,1014.99,331000,331504000.0,3404.35,6.922634039210606,8.132809304619144,0.0,1.404503344107333,1,0,0,0
2017-03-01,1014.99,4186426,1094503760.0,3404.35,6.922634039210606,8.132809304619144,0.0,0.0,1,0,0,0
2017-03-02,1014.99,114,456000.0,3404.35,6.922634039210606,8.132809304619144,0.0,0.0,1,0,0,0
2017-03-03,1014.85,58761,61311660.0,3404.35,6.922496097303635,8.132809304619144,-0.013794190697069553,0.0,0,0,0,0
2017-03-06,1014.85,817526,1180280240.0,3404.35,6.922496097303635,8.132809304619144,0.0,0.0,1,0,0,0
2017-03-07,1014.85,112,423600.0,3452.3,6.922496097303635,8.146795954568566,0.0,1.3986649949421448,1,0,0,0
2017-03-09,1014.85,246,984000.0,3452.3,6.922496097303635,8.146795954568566,0.0,0.0,1,0,0,0
2017-03-10,1014.85,18510,19210690.0,3452.3,6.922496097303635,8.146795954568566,0.0,0.0,1,0,0,0
2017-03-13,1014.85,755,881840.0,3452.3,6.922496097303635,8.146795954568566,0.0,0.0,1,0,0,0
2017-03-14,1014.85,308541,13916550.0,3500.01,6.922496097303635,8.160521104616281,0.0,1.3725150047715573,1,0,0,0
2017-03-15,1014.85,2,2336.0,3500.01,6.922496097303635,8.160521104616281,0.0,0.0,1,0,0,0
