date,dataset,variable,window,q,variance_ratio,z_robust,p_robust,reject_5pct_robust
2025-02-19,daily_fx,r_fx,500,4,0.88182182946029,-1.3293144970408235,0.18374423339894252,False
2025-02-20,daily_fx,r_fx,500,4,0.8843922537110679,-1.3016292124619935,0.1930431686392411,False
2025-02-21,daily_fx,r_fx,500,4,0.8876195214132754,-1.2668299557335765,0.20521609845691957,False
2025-02-24,daily_fx,r_fx,500,4,0.8937077612411205,-1.1977908798672525,0.23099843859975078,False
2025-02-25,daily_fx,r_fx,500,4,0.895366782820961,-1.180938724906876,0.23762706614450235,False
2025-02-26,daily_fx,r_fx,500,4,0.8942910158318005,-1.1929083065762973,0.2329052856956142,False
2025-02-27,daily_fx,r_fx,500,4,0.8955246927447534,-1.1782777758715668,0.23868588477810748,False
2025-02-28,daily_fx,r_fx,500,4,0.8992162927341583,-1.1340652056410068,0.25676719737500475,False
2025-03-03,daily_fx,r_fx,500,4,0.9004915754457943,-1.1173241446037925,0.26385575557452334,False
2025-03-04,daily_fx,r_fx,500,4,0.9008688381630705,-1.1130551284347125,0.2656847535545521,False
2025-03-05,daily_fx,r_fx,500,4,0.901981498940802,-1.100274794332867,0.2712124109006271,False
2025-03-06,daily_fx,r_fx,500,4,0.902217224460759,-1.0982026488222907,0.2721160098565636,False
2025-03-07,daily_fx,r_fx,500,4,0.9054680074583137,-1.0568213425766706,0.29059313191786895,False
2025-03-11,daily_fx,r_fx,500,4,0.9040433892338864,-1.0729488238619722,0.28329407822948927,False
2025-03-12,daily_fx,r_fx,500,4,0.9042690687502993,-1.071176335774409,0.2840901498179593,False
2025-03-13,daily_fx,r_fx,500,4,0.9035998290196285,-1.0799245672826856,0.2801757722626772,False
2025-03-14,daily_fx,r_fx,500,4,0.9023748373188816,-1.0939844888314836,0.27396178118200387,False
2025-03-17,daily_fx,r_fx,500,4,0.9050371536580131,-1.0619103434327044,0.28827638896320984,False
2025-03-18,daily_fx,r_fx,500,4,0.9068089223718196,-1.0411119343855828,0.29782360129876606,False
2025-03-19,daily_fx,r_fx,500,4,0.9072178673002869,-1.0368809037813225,0.29979136462882416,False
2025-03-20,daily_fx,r_fx,500,4,0.9078706825036023,-1.0283763513916522,0.3037728282724441,False
2025-03-24,daily_fx,r_fx,500,4,0.9061762003640181,-1.0473522207432706,0.29493715944781185,False
2025-03-25,daily_fx,r_fx,500,4,0.9069761373603163,-1.0383325966754338,0.29911523796054196,False
2025-03-26,daily_fx,r_fx,500,4,0.9048696992244999,-1.0634984450528375,0.2875559699694976,False
2025-03-27,daily_fx,r_fx,500,4,0.9000256607613845,-1.1199582999569164,0.2627315324856285,False
2025-03-28,daily_fx,r_fx,500,4,0.9025332456189363,-1.0912054750918971,0.2751824792808044,False
2025-04-01,daily_fx,r_fx,500,4,0.9089040506923706,-1.0119044842468876,0.31158372500192844,False
2025-04-02,daily_fx,r_fx,500,4,0.9087653051247604,-1.0144826482198672,0.31035250498607425,False
2025-04-03,daily_fx,r_fx,500,4,0.9088775401449892,-1.0141850888807928,0.31049444232899526,False
2025-04-04,daily_fx,r_fx,500,4,0.9101303816522895,-1.00016411808496,0.31723109083648504,False
2025-04-07,daily_fx,r_fx,500,4,0.9111689654368211,-0.9862842160268273,0.32399366299574517,False
2025-04-08,daily_fx,r_fx,500,4,0.9118694746948506,-0.9772750160385244,0.32843301843315253,False
2025-04-09,daily_fx,r_fx,500,4,0.9137492097012575,-0.9566926797133845,0.33872239403455495,False
2025-04-10,daily_fx,r_fx,500,4,0.9134892092730468,-0.9596852907615167,0.3372136284577829,False
2025-04-11,daily_fx,r_fx,500,4,0.9107013263816793,-0.9868202972264588,0.3237307425205014,False
2025-04-14,daily_fx,r_fx,500,4,0.9092572611968818,-1.0018538115751028,0.31641420316333035,False
2025-04-15,daily_fx,r_fx,500,4,0.9096876254620919,-0.9965634697903271,0.3189764448779342,False
2025-04-16,daily_fx,r_fx,500,4,0.9105172000066212,-0.9854219252516538,0.32441686433621886,False
2025-04-17,daily_fx,r_fx,500,4,0.908868173126409,-1.0036508579204433,0.31554693155407687,False
2025-04-18,daily_fx,r_fx,500,4,0.9060349105728028,-1.0384945051443646,0.29903989213933935,False
2025-04-21,daily_fx,r_fx,500,4,0.9054078383803306,-1.0478467281668649,0.29470922946652234,False
2025-04-22,daily_fx,r_fx,500,4,0.9076692953155213,-1.0253125169730803,0.30521575158238123,False
2025-04-23,daily_fx,r_fx,500,4,0.9164225669205396,-0.930413995889664,0.35215677479111496,False
2025-04-24,daily_fx,r_fx,500,4,0.9222069692754142,-0.8651033271136507,0.38698207874661605,False
2025-04-25,daily_fx,r_fx,500,4,0.9204670696038633,-0.885292009407862,0.3759991585302602,False
2025-04-28,daily_fx,r_fx,500,4,0.9190487797243005,-0.9013029244864423,0.3674272792941331,False
2025-04-29,daily_fx,r_fx,500,4,0.9187333651955747,-0.9035418111730521,0.36623840811137676,False
2025-04-30,daily_fx,r_fx,500,4,0.9155913825636695,-0.937516873008267,0.3484927486093712,False
2025-05-01,daily_fx,r_fx,500,4,0.9139772438900282,-0.956692911550405,0.33872227698320545,False
2025-05-02,daily_fx,r_fx,500,4,0.917640943906036,-0.9157184065215225,0.35981460832979995,False
2025-05-05,daily_fx,r_fx,500,4,0.9214522274714446,-0.8701120058557422,0.3842391972371151,False
2025-05-06,daily_fx,r_fx,500,4,0.9185103706255834,-0.9030064501541625,0.3665224716351978,False
2025-05-07,daily_fx,r_fx,500,4,0.9154482611447317,-0.9378546929422548,0.3483190894807606,False
2025-05-08,daily_fx,r_fx,500,4,0.9142505115954437,-0.9525245414576297,0.3408310257437819,False
2025-05-12,daily_fx,r_fx,500,4,0.9137426329103239,-0.9615972578452106,0.33625194948728065,False
2025-05-13,daily_fx,r_fx,500,4,0.9165236748314483,-0.9301933974740166,0.3522709598079854,False
2025-05-14,daily_fx,r_fx,500,4,0.9136620657965716,-0.9623500131914788,0.3358738141080815,False
2025-05-15,daily_fx,r_fx,500,4,0.9133342393554905,-0.9638630258731624,0.33511460317192787,False
2025-05-16,daily_fx,r_fx,500,4,0.9164057833543923,-0.9304069928377677,0.3521603993146556,False
2025-05-19,daily_fx,r_fx,500,4,0.9098029239398717,-1.0092803782770066,0.3128401876838445,False
2025-05-20,daily_fx,r_fx,500,4,0.9040803993092726,-1.0734010981770634,0.28309119201792643,False
2025-05-21,daily_fx,r_fx,500,4,0.9124180682632301,-0.9718624730271044,0.33111897118421485,False
2025-05-22,daily_fx,r_fx,500,4,0.9083974698297667,-1.012695389091889,0.3112056809491577,False
2025-05-23,daily_fx,r_fx,500,4,0.9031120516788573,-1.0722446504318885,0.283610160157413,False
2025-05-26,daily_fx,r_fx,500,4,0.9094088424074512,-0.9998420855317621,0.31738693525351613,False
2025-05-27,daily_fx,r_fx,500,4,0.9090161539998948,-1.003905090588579,0.3154243626443032,False
2025-05-28,daily_fx,r_fx,500,4,0.8983430346026932,-1.1304852573688877,0.25827180710538133,False
2025-05-29,daily_fx,r_fx,500,4,0.8941401232322538,-1.171788890828452,0.24128182395194875,False
2025-05-30,daily_fx,r_fx,500,4,0.9010287274278694,-1.08346381304961,0.2786026045785881,False
2025-06-02,daily_fx,r_fx,500,4,0.9188133803919453,-0.8858313899569625,0.37570839211952634,False
2025-06-03,daily_fx,r_fx,500,4,0.9169178450359449,-0.9053612092963407,0.3652740589988619,False
2025-06-04,daily_fx,r_fx,500,4,0.9154697238847672,-0.9197738892564268,0.3576909307981686,False
2025-06-05,daily_fx,r_fx,500,4,0.9150435026993685,-0.926477645986895,0.35419780893024955,False
2025-06-09,daily_fx,r_fx,500,4,0.9080353149480218,-1.0082975827398997,0.31331162311258476,False
2025-06-10,daily_fx,r_fx,500,4,0.9081141646805078,-1.004262128084482,0.31525228298468155,False
2025-06-11,daily_fx,r_fx,500,4,0.9280077520733876,-0.7833441988055264,0.4334250148434453,False
2025-06-12,daily_fx,r_fx,500,4,0.9521114082428492,-0.520893239996686,0.6024411448407145,False
2025-06-13,daily_fx,r_fx,500,4,0.9495917859953132,-0.5479955586106284,0.5836949524794623,False
2025-06-16,daily_fx,r_fx,500,4,0.9429743675784183,-0.6171861158583986,0.537111972489245,False
2025-06-17,daily_fx,r_fx,500,4,0.937459997930409,-0.6752441809737159,0.499520641164402,False
2025-06-18,daily_fx,r_fx,500,4,0.9325734760318384,-0.7260289938083484,0.4678209964514535,False
2025-06-19,daily_fx,r_fx,500,4,0.9318349624715946,-0.7327491331883559,0.4637114508663416,False
2025-06-20,daily_fx,r_fx,500,4,0.9524923024821053,-0.5094715611327659,0.6104217273566048,False
2025-06-23,daily_fx,r_fx,500,4,0.9779249770117441,-0.23493168707754328,0.8142617550193403,False
2025-06-24,daily_fx,r_fx,500,4,1.0052406328732981,0.05472778727532103,0.9563553314872684,False
2025-06-25,daily_fx,r_fx,500,4,1.0208704946814833,0.21477583106745513,0.829942097183711,False
2025-06-26,daily_fx,r_fx,500,4,1.0064797135602874,0.06577021759148273,0.9475607677982343,False
2025-06-27,daily_fx,r_fx,500,4,1.0039727473587705,0.03994152170638457,0.9681397479642415,False
2025-06-30,daily_fx,r_fx,500,4,1.028749567480492,0.28682759971356087,0.774244328943491,False
2025-07-01,daily_fx,r_fx,500,4,1.0586819414439013,0.5834009990356191,0.5596233854506583,False
2025-07-02,daily_fx,r_fx,500,4,1.0701585430061487,0.6967505793535255,0.48595889928030145,False
2025-07-03,daily_fx,r_fx,500,4,1.0495173543236673,0.4975395043617139,0.6188086522497729,False
2025-07-04,daily_fx,r_fx,500,4,1.0509577592333441,0.5103869376444027,0.6097804063187724,False
2025-07-07,daily_fx,r_fx,500,4,1.0533747355278038,0.5320233378107746,0.594709831848089,False
2025-07-08,daily_fx,r_fx,500,4,1.0416879239299852,0.41488199542054177,0.6782282907164727,False
2025-07-09,daily_fx,r_fx,500,4,1.0460255133427934,0.457099172431914,0.6475997650915319,False
2025-07-10,daily_fx,r_fx,500,4,1.0416953122700543,0.41473205437988214,0.6783380641303163,False
2025-07-11,daily_fx,r_fx,500,4,1.0411311651048984,0.4089522043717496,0.6825747369715238,False
2025-07-14,daily_fx,r_fx,500,4,1.0429577163557038,0.42741275766541986,0.6690787168197396,False
2025-07-15,daily_fx,r_fx,500,4,1.0275919847256656,0.27686468978990375,0.7818840065589836,False
2025-07-16,daily_fx,r_fx,500,4,1.0221474084431743,0.2193862126273325,0.826349209169529,False
2025-07-17,daily_fx,r_fx,500,4,1.0293936317100296,0.29076546662288205,0.7712306983791737,False
2025-07-18,daily_fx,r_fx,500,4,1.0060874206579349,0.0603407840490698,0.9518842201317135,False
2025-07-21,daily_fx,r_fx,500,4,1.0004315742826209,0.00417119388604417,0.9966718784491322,False
2025-07-22,daily_fx,r_fx,500,4,1.0183044805254544,0.17646782671883685,0.8599264225672645,False
2025-07-23,daily_fx,r_fx,500,4,0.9995500017927136,-0.0043206289227097384,0.9965526476153821,False
2025-07-24,daily_fx,r_fx,500,4,0.997696791835695,-0.021876277652704324,0.9825466479370553,False
2025-07-25,daily_fx,r_fx,500,4,0.9742203716064598,-0.2412970834747171,0.8093248711707146,False
2025-07-28,daily_fx,r_fx,500,4,0.9637045427024331,-0.3322260573610435,0.7397185692039228,False
2025-07-29,daily_fx,r_fx,500,4,0.9751073896165484,-0.22513739426389562,0.821872391204763,False
2025-07-30,daily_fx,r_fx,500,4,1.013687734224459,0.1237460819668997,0.901516323908818,False
2025-07-31,daily_fx,r_fx,500,4,0.9995143534182453,-0.004414983995905818,0.9964773638773985,False
2025-08-01,daily_fx,r_fx,500,4,0.9869694882534665,-0.11656621714569389,0.9072038099845252,False
2025-08-04,daily_fx,r_fx,500,4,1.004635020095888,0.04133752783344906,0.9670268157418154,False
2025-08-05,daily_fx,r_fx,500,4,0.9885669224459366,-0.10185660027636671,0.918870498693577,False
2025-08-06,daily_fx,r_fx,500,4,0.9724036336041746,-0.2407557174829907,0.8097444524805713,False
2025-08-07,daily_fx,r_fx,500,4,0.9906055332104738,-0.08180324337388743,0.9348031768815355,False
2025-08-08,daily_fx,r_fx,500,4,0.9848960743203095,-0.13131954249582245,0.8955225329843779,False
2025-08-11,daily_fx,r_fx,500,4,0.9749706305004334,-0.2161936501204218,0.8288368029841031,False
2025-08-12,daily_fx,r_fx,500,4,0.8754602814958863,-1.0706698151601033,0.28431791963725783,False
2025-08-13,daily_fx,r_fx,500,4,0.7967808431896675,-1.7404956845593662,0.08177201717212479,False
2025-08-14,daily_fx,r_fx,500,4,0.7209526041338238,-2.389836053404097,0.01685589527443887,True
2025-08-15,daily_fx,r_fx,500,4,0.9564020246299451,-0.27033740352656455,0.7869006923549844,False
2025-08-18,daily_fx,r_fx,500,4,0.9577793248897631,-0.2610026781163512,0.7940904419845376,False
2025-08-19,daily_fx,r_fx,500,4,0.9517616584327889,-0.29905996179435773,0.7648942948678721,False
2025-08-20,daily_fx,r_fx,500,4,0.9505441360082904,-0.306777706278417,0.759012578378119,False
2025-08-21,daily_fx,r_fx,500,4,0.9512675998601055,-0.304524306751237,0.760728477415958,False
2025-08-22,daily_fx,r_fx,500,4,0.9582574329230382,-0.26152417134616796,0.7936883118956501,False
2025-08-25,daily_fx,r_fx,500,4,0.9640436454945994,-0.22624202473013472,0.8210131868304016,False
2025-08-26,daily_fx,r_fx,500,4,0.9912549309113394,-0.05514798903265533,0.9560205645685049,False
2025-08-27,daily_fx,r_fx,500,4,0.9933512197156273,-0.04202019633995941,0.9664825979840508,False
2025-08-28,daily_fx,r_fx,500,4,0.9856048270071078,-0.09122344541838058,0.9273150458719144,False
2025-08-29,daily_fx,r_fx,500,4,0.9841586422122242,-0.10077088429842544,0.9197323401232134,False
2025-09-02,daily_fx,r_fx,500,4,0.9977849203577343,-0.014082901597901555,0.9887638416526445,False
2025-09-03,daily_fx,r_fx,500,4,0.995304177508693,-0.029938070867697807,0.9761164432856191,False
2025-09-04,daily_fx,r_fx,500,4,0.9888069449859547,-0.07166854291085227,0.9428656908851352,False
2025-09-05,daily_fx,r_fx,500,4,0.9790147273453529,-0.1351201215367251,0.892516901385147,False
2025-09-08,daily_fx,r_fx,500,4,0.9639298053452622,-0.2335776851993309,0.8153128532040608,False
2025-09-09,daily_fx,r_fx,500,4,0.9476605629896092,-0.3386948110461119,0.7348396500586445,False
2025-09-10,daily_fx,r_fx,500,4,0.9306975329225203,-0.4470481988476762,0.6548402595077338,False
2025-09-11,daily_fx,r_fx,500,4,0.9337334986332878,-0.427395627391705,0.6690911917214957,False
2025-09-12,daily_fx,r_fx,500,4,0.9202216446203365,-0.5192457569041863,0.6035893742916345,False
2025-09-15,daily_fx,r_fx,500,4,0.919919164401703,-0.5210546490981075,0.6023287021286525,False
2025-09-16,daily_fx,r_fx,500,4,0.905404823499671,-0.6213076548587485,0.5343972180703516,False
2025-09-17,daily_fx,r_fx,500,4,0.9016994140270415,-0.6458025080168285,0.5184072635604415,False
2025-09-18,daily_fx,r_fx,500,4,0.9225659790327067,-0.5089892271939478,0.610759775234589,False
2025-09-19,daily_fx,r_fx,500,4,0.9228325354287111,-0.509293664210748,0.6105463982753943,False
2025-09-22,daily_fx,r_fx,500,4,0.9205596692625354,-0.5245444812189125,0.599899890203581,False
2025-09-23,daily_fx,r_fx,500,4,0.9009517102688377,-0.6632216621269336,0.507188599811865,False
2025-09-24,daily_fx,r_fx,500,4,0.8888384002844463,-0.7431078779339628,0.45741637048009176,False
2025-09-25,daily_fx,r_fx,500,4,0.8895485105846065,-0.7366425361883713,0.46133976045571234,False
2025-09-26,daily_fx,r_fx,500,4,0.90285853955235,-0.6474774020782994,0.5173230153209663,False
2025-09-29,daily_fx,r_fx,500,4,0.9025013997660022,-0.6542555033473912,0.5129472081968385,False
